learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
1.151E7,1099.756067,0.003075127871885098,1.151E7,98.25528236316246,96.42319699095584,1.151E7,1.4045032E7,5698.0,3532.0,3532.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.152E7,1101.519026,0.0030815317393469966,1.152E7,98.25613715277778,96.42493176345556,1.152E7,1.4041144E7,5702.0,3534.0,3534.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.153E7,1103.373237,0.0030882677969481225,1.153E7,98.25704249783175,96.42679624358321,1.153E7,1.4042648E7,5712.0,3542.0,3542.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.154E7,1105.036895,0.0030943127795043266,1.154E7,98.25784228769497,96.42843676635148,1.154E7,1.4045376E7,5718.0,3545.0,3545.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.155E7,1106.790864,0.003100684844260519,1.155E7,98.25847619047619,96.429730570106,1.155E7,1.4043024E7,5722.0,3547.0,3547.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.156E7,1108.501211,0.0031069055796356863,1.156E7,98.25925605536332,96.43133005291979,1.156E7,1.4059176E7,5726.0,3549.0,3549.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.157E7,1110.230231,0.003113197619666841,1.157E7,98.25987899740709,96.43262343792087,1.157E7,1.4066752E7,5728.0,3550.0,3550.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.158E7,1112.00785,0.003119671768858527,1.158E7,98.26071675302245,96.43435390736498,1.158E7,1.4078176E7,5728.0,3550.0,3550.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.159E7,1113.884389,0.0031265095630049217,1.159E7,98.26151855047455,96.43599072486914,1.159E7,1.4085128E7,5730.0,3551.0,3551.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.16E7,1115.676197,0.003133044611651716,1.16E7,98.26252586206896,96.43806698040959,1.16E7,1.4098072E7,5730.0,3551.0,3551.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.161E7,1117.520517,0.0031397765897939775,1.161E7,98.2632902670112,96.43964424916024,1.161E7,1.4109408E7,5730.0,3551.0,3551.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.162E7,1119.24801,0.0031460846423107497,1.162E7,98.26407917383821,96.44126122340708,1.162E7,1.4115016E7,5730.0,3551.0,3551.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.163E7,1121.12636,0.003152943613352791,1.163E7,98.26495270851247,96.44304189183266,1.163E7,1.4115128E7,5737.0,3556.0,3556.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.164E7,1122.943248,0.0031595786389737647,1.164E7,98.26583333333333,96.44486168293851,1.164E7,1.4116168E7,5744.0,3561.0,3561.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.165E7,1124.800072,0.00316636458569111,1.165E7,98.26680686695279,96.44686672197625,1.165E7,1.4126744E7,5744.0,3561.0,3561.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.166E7,1126.623474,0.0031730320111824518,1.166E7,98.2676243567753,96.44855105707481,1.166E7,1.4134424E7,5748.0,3563.0,3563.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.167E7,1128.371909,0.0031794299813780115,1.167E7,98.26847472150814,96.4503089988753,1.167E7,1.4144744E7,5757.0,3569.0,3569.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.168E7,1130.216587,0.003186183366747156,1.168E7,98.26949486301369,96.45238167784689,1.168E7,1.4151528E7,5759.0,3570.0,3570.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.169E7,1132.109408,0.0031931148296458966,1.169E7,98.2703250641574,96.45409397375316,1.169E7,1.4155256E7,5759.0,3570.0,3570.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.17E7,1133.866694,0.0031995534218279592,1.17E7,98.27123931623932,96.45597466888218,1.17E7,1.4162856E7,5761.0,3571.0,3571.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.171E7,1135.614036,0.003205956002889109,1.171E7,98.27210076857386,96.45773838493304,1.171E7,1.4163792E7,5765.0,3573.0,3573.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.172E7,1137.312025,0.0032121856769973503,1.172E7,98.27296075085324,96.45950160923827,1.172E7,1.4181848E7,5765.0,3573.0,3573.0,12.0,3896.411030478955,0.0,1.0196210483153862
1.173E7,1139.035354,0.0032185116582199463,1.173E7,98.27382779198636,96.46128133311174,1.173E7,1.4189336E7,5772.0,3578.0,3578.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.174E7,1140.782435,0.0032249285270107026,1.174E7,98.27458262350936,96.46282667434426,1.174E7,1.419752E7,5781.0,3584.0,3584.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.175E7,1142.54455,0.0032314043778925664,1.175E7,98.27537021276595,96.4644447654642,1.175E7,1.4205776E7,5781.0,3584.0,3584.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.176E7,1144.274708,0.0032377678628764577,1.176E7,98.27610544217687,96.46596436234232,1.176E7,1.421712E7,5781.0,3584.0,3584.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.177E7,1146.091418,0.003244451733439431,1.177E7,98.27694987255735,96.46769962300444,1.177E7,1.422148E7,5783.0,3585.0,3585.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.178E7,1147.82053,0.0032508171363496933,1.178E7,98.27777589134126,96.46939847001362,1.178E7,1.4230008E7,5783.0,3585.0,3585.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.179E7,1149.621645,0.0032574537963977693,1.179E7,98.27865988125531,96.47123138251429,1.179E7,1.4243296E7,5785.0,3586.0,3586.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.18E7,1151.337636,0.003263775616640472,1.18E7,98.27944067796611,96.47284139816021,1.18E7,1.424064E7,5792.0,3591.0,3591.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.181E7,1153.110813,0.0032703176918715848,1.181E7,98.28026248941575,96.47452180103657,1.181E7,1.426152E7,5796.0,3593.0,3593.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.182E7,1154.866135,0.0032767989921830957,1.182E7,98.28112521150592,96.47629286061992,1.182E7,1.4272752E7,5798.0,3594.0,3594.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.183E7,1156.691959,0.0032835389456229275,1.183E7,98.28193575655114,96.47793826578696,1.183E7,1.4269224E7,5804.0,3597.0,3597.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.184E7,1158.489964,0.0032901825658449273,1.184E7,98.28273648648648,96.47958310876345,1.184E7,1.4282896E7,5806.0,3598.0,3598.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.185E7,1160.371569,0.003297139308974829,1.185E7,98.28356962025316,96.48128961785937,1.185E7,1.4291568E7,5811.0,3602.0,3602.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.186E7,1162.147352,0.003303706522873689,1.186E7,98.2843507588533,96.48290758065016,1.186E7,1.4295312E7,5817.0,3605.0,3605.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.187E7,1163.988768,0.0033105199292359573,1.187E7,98.28526537489469,96.48478319887302,1.187E7,1.4302592E7,5817.0,3605.0,3605.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.188E7,1165.727996,0.003316958412694019,1.188E7,98.28606902356903,96.48642688026814,1.188E7,1.4309664E7,5817.0,3605.0,3605.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.189E7,1167.622513,0.00332397527678449,1.189E7,98.28682926829269,96.48798698438515,1.189E7,1.4316832E7,5822.0,3609.0,3609.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.19E7,1169.412211,0.003330609156033499,1.19E7,98.28773949579832,96.48986229354729,1.19E7,1.4328152E7,5822.0,3609.0,3609.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.191E7,1171.26242,0.003337468074463404,1.191E7,98.28859781696053,96.49161249579724,1.191E7,1.4329704E7,5826.0,3611.0,3611.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.192E7,1173.052969,0.003344109703222574,1.192E7,98.28950503355705,96.49348198418363,1.192E7,1.4338072E7,5826.0,3611.0,3611.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.193E7,1174.694881,0.0033502013225570433,1.193E7,98.29035205364627,96.4952181674549,1.193E7,1.4341192E7,5830.0,3613.0,3613.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.194E7,1176.515303,0.0033569607659771697,1.194E7,98.29112227805695,96.4968077225615,1.194E7,1.4352952E7,5830.0,3613.0,3613.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.195E7,1178.332285,0.003363718149751258,1.195E7,98.29178242677824,96.49818332044507,1.195E7,1.4375744E7,5832.0,3614.0,3614.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.196E7,1180.175835,0.0033705777513095476,1.196E7,98.29254180602007,96.49973230409599,1.196E7,1.4382896E7,5834.0,3615.0,3615.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.197E7,1182.039463,0.003377510452046327,1.197E7,98.29321637426901,96.50111362129977,1.197E7,1.437956E7,5836.0,3616.0,3616.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.198E7,1183.839125,0.0033842071768637153,1.198E7,98.2939732888147,96.50266375129286,1.198E7,1.4383808E7,5843.0,3621.0,3621.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.199E7,1185.5799,0.00339068332168396,1.199E7,98.29484570475397,96.50445850070531,1.199E7,1.4380576E7,5852.0,3627.0,3627.0,13.0,3896.411030478955,0.0,1.0196210483153862
1.2E7,1189.242545,0.0034043157987052705,1.2E7,98.29566666666668,96.50612873990846,1.2E7,1.43874E7,5854.0,3628.0,3628.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.201E7,1190.93234,0.003410609173903255,1.201E7,98.29650291423813,96.50783667695656,1.201E7,1.4396336E7,5859.0,3632.0,3632.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.202E7,1192.732433,0.0034173169801435255,1.202E7,98.29727121464227,96.50941352019464,1.202E7,1.440416E7,5861.0,3633.0,3633.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.203E7,1194.604325,0.0034242962524649134,1.203E7,98.29801330008311,96.51095175322087,1.203E7,1.4412248E7,5869.0,3637.0,3637.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.204E7,1196.353818,0.0034308212869154893,1.204E7,98.2988289036545,96.51262442599439,1.204E7,1.4416936E7,5869.0,3637.0,3637.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.205E7,1198.134263,0.0034374683285108335,1.205E7,98.29960995850622,96.51421238296348,1.205E7,1.4431192E7,5869.0,3637.0,3637.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.206E7,1200.062064,0.0034446749987522202,1.206E7,98.3003150912106,96.51564519555444,1.206E7,1.4450232E7,5869.0,3637.0,3637.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.207E7,1201.904234,0.0034515684947499033,1.207E7,98.3011101905551,96.51727568054642,1.207E7,1.4464792E7,5869.0,3637.0,3637.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.208E7,1203.764636,0.00345853547919851,1.208E7,98.30204470198676,96.5191902054458,1.208E7,1.4475728E7,5869.0,3637.0,3637.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.209E7,1205.663695,0.0034656510379830995,1.209E7,98.30288668320927,96.52092748492761,1.209E7,1.448348E7,5871.0,3638.0,3638.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.21E7,1207.347554,0.003471961611944766,1.21E7,98.30370247933884,96.52260102552806,1.21E7,1.4486568E7,5873.0,3639.0,3639.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.211E7,1209.171466,0.003478800454030101,1.211E7,98.30452518579686,96.52429102752292,1.211E7,1.449376E7,5875.0,3640.0,3640.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.212E7,1211.087997,0.003485989986482219,1.212E7,98.30527227722771,96.52582958887818,1.212E7,1.450064E7,5875.0,3640.0,3640.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.213E7,1212.944818,0.003492957548621307,1.213E7,98.30615004122012,96.52763270962781,1.213E7,1.4504848E7,5879.0,3642.0,3642.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.214E7,1214.899614,0.0035002923206907365,1.214E7,98.30689456342668,96.5291667030075,1.214E7,1.4503992E7,5883.0,3644.0,3644.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.215E7,1216.620752,0.003506749055541772,1.215E7,98.30767078189301,96.53076035254442,1.215E7,1.4501056E7,5885.0,3645.0,3645.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.216E7,1218.539571,0.003513953064286628,1.216E7,98.30849506578947,96.53244997368914,1.216E7,1.4512512E7,5889.0,3647.0,3647.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.217E7,1220.427032,0.003521048772451445,1.217E7,98.30928512736237,96.5340767327048,1.217E7,1.4531824E7,5889.0,3647.0,3647.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.218E7,1222.261886,0.0035279506595362617,1.218E7,98.3100985221675,96.53573100355717,1.218E7,1.4540144E7,5894.0,3651.0,3651.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.219E7,1224.038656,0.0035346340610034575,1.219E7,98.31088597210828,96.53734275936459,1.219E7,1.4540144E7,5896.0,3652.0,3652.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.22E7,1225.881497,0.0035415713272754267,1.22E7,98.31172131147541,96.53904960664026,1.22E7,1.4551336E7,5896.0,3652.0,3652.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.221E7,1227.860498,0.0035490236377678603,1.221E7,98.31248976248976,96.5406119115815,1.221E7,1.4556176E7,5896.0,3652.0,3652.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.222E7,1229.651134,0.003555766953297758,1.222E7,98.31333878887071,96.54235192919114,1.222E7,1.4556888E7,5898.0,3653.0,3653.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.223E7,1231.448446,0.003562538831973775,1.223E7,98.31424366312346,96.54420507824184,1.223E7,1.4564248E7,5903.0,3657.0,3657.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.224E7,1233.294686,0.003569494896354315,1.224E7,98.31503267973856,96.54581259312074,1.224E7,1.4563904E7,5909.0,3660.0,3660.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.225E7,1235.101338,0.003576305619167358,1.225E7,98.31579591836734,96.54737333411204,1.225E7,1.4572064E7,5909.0,3660.0,3660.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.226E7,1237.013084,0.003583511307076021,1.226E7,98.31657422512234,96.54895758386326,1.226E7,1.45696E7,5911.0,3661.0,3661.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.227E7,1238.818932,0.003590316281882181,1.227E7,98.31740016299918,96.55065030915472,1.227E7,1.4566248E7,5921.0,3669.0,3669.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.228E7,1240.646775,0.003597207548825708,1.228E7,98.3182003257329,96.55228237442867,1.228E7,1.4573456E7,5925.0,3671.0,3671.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.229E7,1242.644278,0.00360474328200178,1.229E7,98.31885272579332,96.55362824612536,1.229E7,1.4582784E7,5925.0,3671.0,3671.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.23E7,1244.402387,0.003611378062480181,1.23E7,98.31956910569104,96.55512067874564,1.23E7,1.4587576E7,5925.0,3671.0,3671.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.231E7,1246.21236,0.0036182076429246094,1.231E7,98.32035743298133,96.55673305013754,1.231E7,1.45856E7,5927.0,3672.0,3672.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.232E7,1248.161033,0.0036255697114710734,1.232E7,98.32120941558442,96.55846787450521,1.232E7,1.4603712E7,5929.0,3673.0,3673.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.233E7,1250.114817,0.003632955512985626,1.233E7,98.32207623682076,96.56026869749674,1.233E7,1.4612464E7,5929.0,3673.0,3673.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.234E7,1252.041283,0.0036402379617696437,1.234E7,98.3229659643436,96.56210205265629,1.234E7,1.4612296E7,5934.0,3677.0,3677.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.235E7,1253.908501,0.003647298863569094,1.235E7,98.32374089068826,96.56368632561879,1.235E7,1.4617312E7,5941.0,3682.0,3682.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.236E7,1255.740046,0.003654217957375484,1.236E7,98.32450647249192,96.56524353469695,1.236E7,1.4602728E7,5951.0,3687.0,3687.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.237E7,1257.541409,0.0036610283366507743,1.237E7,98.32518189167341,96.56661265290039,1.237E7,1.4614112E7,5956.0,3691.0,3691.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.238E7,1259.431261,0.003668183954069254,1.238E7,98.32595315024233,96.56819904818319,1.238E7,1.4635976E7,5956.0,3691.0,3691.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.239E7,1261.337297,0.0036754041513230606,1.239E7,98.32676351896691,96.56986799918917,1.239E7,1.4642672E7,5958.0,3692.0,3692.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.24E7,1263.204525,0.0036824744235257924,1.24E7,98.32757258064517,96.57153053199032,1.24E7,1.4636632E7,5970.0,3701.0,3701.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.241E7,1265.114349,0.0036897104838268576,1.241E7,98.32804190169219,96.5725063162334,1.241E7,1.4645736E7,5976.0,3704.0,3704.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.242E7,1267.057667,0.0036970758654475246,1.242E7,98.3287922705314,96.57404699610565,1.242E7,1.4650544E7,5978.0,3705.0,3705.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.243E7,1268.864928,0.003703930790590399,1.243E7,98.32952534191473,96.57555203407311,1.243E7,1.4661696E7,5983.0,3709.0,3709.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.244E7,1270.799548,0.0037112737721609855,1.244E7,98.33034565916398,96.57724111480782,1.244E7,1.4671656E7,5988.0,3713.0,3713.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.245E7,1272.700946,0.0037184906180233583,1.245E7,98.33114859437751,96.57888627571913,1.245E7,1.4671576E7,5992.0,3715.0,3715.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.246E7,1274.564205,0.0037255735453214115,1.246E7,98.33194221508829,96.58050786341661,1.246E7,1.4694064E7,6001.0,3721.0,3721.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.247E7,1276.385857,0.003732500363936767,1.247E7,98.3327105052125,96.58206218232147,1.247E7,1.4698424E7,6006.0,3725.0,3725.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.248E7,1278.207996,0.003739429102246084,1.248E7,98.33336538461539,96.58340141275818,1.248E7,1.4698568E7,6008.0,3726.0,3726.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.249E7,1280.095085,0.0037466141920603703,1.249E7,98.33422738190552,96.585170319671,1.249E7,1.4717776E7,6008.0,3726.0,3726.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.25E7,1282.048835,0.0037540553902808468,1.25E7,98.335016,96.58678520994523,1.25E7,1.472232E7,6013.0,3730.0,3730.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.251E7,1283.856319,0.0037609412221626414,1.251E7,98.3357793764988,96.58834495501696,1.251E7,1.4725984E7,6015.0,3731.0,3731.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.252E7,1285.79349,0.0037683247849786255,1.252E7,98.33656549520768,96.58995264230587,1.252E7,1.4733312E7,6017.0,3732.0,3732.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.253E7,1287.566197,0.00377508969001866,1.253E7,98.33749401436552,96.59188012763458,1.253E7,1.4751192E7,6023.0,3735.0,3735.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.254E7,1289.415476,0.003782150092463083,1.254E7,98.33818181818181,96.59328747370718,1.254E7,1.4758064E7,6028.0,3739.0,3739.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.255E7,1291.233765,0.0037890953310260956,1.255E7,98.33890836653386,96.5947792021009,1.255E7,1.4764768E7,6034.0,3742.0,3742.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.256E7,1293.078775,0.0037961445018369283,1.256E7,98.33963375796179,96.59626352222787,1.256E7,1.476868E7,6039.0,3746.0,3746.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.257E7,1295.008574,0.003803526881187071,1.257E7,98.34031026252983,96.59764867030937,1.257E7,1.4787224E7,6044.0,3750.0,3750.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.258E7,1296.938691,0.0038109166806198007,1.258E7,98.34105723370429,96.59918649986575,1.258E7,1.4799648E7,6044.0,3750.0,3750.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.259E7,1298.803263,0.003818061198019792,1.259E7,98.34185861795075,96.60083300777124,1.259E7,1.48114E7,6048.0,3752.0,3752.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.26E7,1300.602178,0.003824970852665714,1.26E7,98.34248412698413,96.60210480687047,1.26E7,1.484732E7,6048.0,3752.0,3752.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.261E7,1302.602462,0.00383265434897948,1.261E7,98.34324345757337,96.60365311867189,1.261E7,1.4848056E7,6048.0,3752.0,3752.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.262E7,1304.670386,0.0038405996072677392,1.262E7,98.34405705229794,96.60531725635228,1.262E7,1.4851688E7,6054.0,3755.0,3755.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.263E7,1306.861118,0.0038490249450243382,1.263E7,98.34483768804434,96.60692708333568,1.263E7,1.4866216E7,6054.0,3755.0,3755.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.264E7,1309.007004,0.003857284120374665,1.264E7,98.34552215189873,96.60833252002978,1.264E7,1.4877584E7,6054.0,3755.0,3755.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.265E7,1310.955418,0.003864787096163667,1.265E7,98.34626877470356,96.60987000976331,1.265E7,1.48852E7,6056.0,3756.0,3756.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.266E7,1312.879106,0.0038721997378219864,1.266E7,98.34706951026855,96.61151267058332,1.266E7,1.4895008E7,6060.0,3758.0,3758.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.267E7,1314.800875,0.0038796120605271737,1.267E7,98.34773480662984,96.61288084594187,1.267E7,1.490924E7,6060.0,3758.0,3758.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.268E7,1316.666329,0.0038868071320604463,1.268E7,98.34836750788644,96.61417005519961,1.268E7,1.4909152E7,6062.0,3759.0,3759.0,13.0,3889.1400220507167,0.0,1.0196742689478235
1.269E7,1318.64462,0.0038944409665803894,1.269E7,98.34908589440504,96.61564099819327,1.269E7,1.4916088E7,6072.0,3767.0,3767.0,13.0,3889.1400220507167,0.0,1.0196742689478235
